Country,Powerplant_Name,Capacity,Latitude,Longitude,Primary_Fuel
China,Qinghai Jiangyuan,42,37.037,102.028,Hydro
China,Qinghai Jingneng Ge'ermu,20,36.4,95.244,Solar
China,Qinghai Maqin Gequ Level 2,48,34.843,100.2255,Hydro
China,Qinghai Minhe Huangshuihe Xiakou Small,7,36.3436,102.7564,Hydro
China,Qinghai Nazixia,87,37.5975,103.1533,Hydro
China,Qinghai Province Xinghai County Moduo,48,35.3195,100.1605,Hydro
China,Qinghai Qingshizui Small,10,37.4939,101.3392,Hydro
China,Qinghai Shanyizhongchuan,10,37.37,97.224,Solar
China,Qinghai Yuhui Solar,20,37,98.395,Solar
China,Qinghai longyuan Golmud Phase III,20,36.36,95.24,Solar
China,Qingshui River Dahuashui,200,26.8618,107.2737,Hydro
China,Qingtongxia,272,37.88,105.99,Hydro
China,Qingxi Dam,144,24.5623,116.6176,Hydro
China,Qingyuan,44,23.603,112.954,Hydro
China,Qingyuan,1280,23.75,112.85,Hydro
China,Qingyuan County Longjing Hydroelectric,8,27.4538,119.2412,Hydro
China,Qinyu Small,5,33.787,104.535,Hydro
China,Qiqihaer Nianzishan Wind,49,47.5715,122.9295,Wind
China,Qirehataer Xinjiang,210,37.8414,75.7606,Hydro
China,Qixia Tangshanpeng,21,37.1733,120.5032,Wind
China,Quantou,49.3,42.84,124.2,Wind
China,Quanzhou Liupu,15,26.2269,111.2619,Hydro
China,Raoping Haishan Wind,49,23.5167,116.9833,Wind
China,Renewable Energy For Grid,5,36.0406,103.4504,Hydro
China,Renkeng Longchuan County,25,24.28,115.21,Hydro
China,Reshuitang 2nd Cascade,15,32.3694,103.0506,Hydro
China,Resources Beipiao Xiangyang,49,42.0855,120.4551,Wind
China,Resources Haiyang Dongfang Phase 1 Wind,49,36.9442,121.0267,Wind
China,Resources Juxian Donghong Phase 1 Wind,49,35.9279,118.8971,Wind
China,Resources New Energy Lianzhou Yanxi Wind,49,25.1139,112.5944,Wind
China,Resources New Energy Lufeng Chengmei,49,22.8665,115.7708,Wind
China,Resources Weichang Yudaokou Baihuapo Wind,49,42.354,117.314,Wind
China,Resources Weichang Yudaokou Yangbaishun Wind,49,42.374,117.277,Wind
China,Roncheng Wind,48,37.15,122.3833,Wind
China,Rongcheng Dongchudao,15,37.2,122.34,Wind
China,Rongge Hydro.,90,25.44,106.72,Hydro
China,Rudong County Wind,100,32.3203,121.21,Wind
China,Rundi Expansion,12,35.3231,103.8311,Hydro
China,Ruwu Small,15,34.6461,103.7717,Hydro
China,Saihanba,165.75,42.61,117.68,Wind
China,Saihanba East,45,42.36,117.4,Wind
China,Saihanba North,45,42.175,118.5442,Wind
China,Sanbanxi Dam,1000,26.6078,109.0475,Hydro
China,Sancha River Phase 1,20,28.24,98.53,Hydro
China,Sancha River Phase 2,16,28.23,98.51,Hydro
China,Sandaogou,49,41.8666,113.8917,Wind
China,Sandaowan,112,38.3,99.59,Hydro
China,Sanmexia,400,34.83,111.34,Hydro
China,Sdic Baiyin Jiancaitang Second Phase Wind,49,36.944,104.7578,Wind
China,Sdic Hebei Zhangjiakou Kangbao Pasture,100,42.2,114.45,Wind
China,Sdic Qinghai Golmudp (Phase 2),30,36.3731,95.1406,Solar
China,Sdic Shizuishan Second Phasep,20,39.1041,106.5231,Solar
China,Second Hetao Irrigation District Inner Mongolia,10,40.6681,107.2681,Hydro
China,Seergu,150,31.8939,103.43,Hydro
China,Shaanxi Baituling,49,32.0781,109.5381,Hydro
China,Shaanxi Baoji Yanjiahe,7,34.37,106.77,Hydro
China,Shaanxi Chenggu Shuangxi Small,6,33.4148,107.193,Hydro
China,Shaanxi Didonghe Hydro,8,32.7228,106.3625,Hydro
China,Shaanxi Fanshigou Phase 2 Wind,49,37.3794,107.8,Wind
China,Shaanxi Fanshigou Wind,49,37.4178,107.9756,Wind
China,Shaanxi Hanjiang Shuhe,270,32.1592,109.3764,Hydro
China,Shaanxi Jingbian,20,37.6142,108.9219,Solar
China,Shaanxi Juting,40,33.0817,106.0136,Hydro
China,Shaanxi Langao Xiangziba,4,32.4075,108.8828,Hydro
China,Shaanxi Luneng Jingbian,47,37.5342,108.5991,Wind
China,Shaanxi Majiagou,25,33.5733,107.2767,Hydro
China,Shaanxi Ningshan Luotuoya Bundle Small Hydro,14,33.5461,108.6122,Hydro
China,Shaanxi Province Ningshan County Small Hydro,13,32.02,108.16,Hydro
China,Shaanxi Songjiayan Youshuijie And Heixiazi Bundled Hydro,18,33.3361,107.7569,Hydro
China,Shaanxi Tiefo Guanyuanchina,10,32.3236,108.7744,Hydro
China,Shaanxi Wenjing,48,34.5558,108.8317,Hydro
China,Shaba,24,26.326,100.914,Hydro
China,Shahe,100,31.29,119.43,Hydro
China,Shandong Changdao Wind,27,37.56,120.43,Wind
China,Shandong Dezhou,10,37.35,116.38,Solar
China,Shandong Haiyang Qiuershan Wind,15,36.6036,120.9656,Wind
China,Shandong Huaneng Hekou Phase 1,49,37.9889,118.4939,Wind
China,Shandong Liuwangzhuang,38,36.5331,118.7,Wind
China,Shandong Longjoin Zhaoyuan Phase 1,49,37.4194,120.2381,Wind
China,Shandong Muping Phase 1,42,37.3447,121.82,Wind
China,Shandong Penglai Phase 2,48,37.7433,120.6958,Wind
China,Shandong Qixia Tangshan,46,37.247,120.874,Wind
China,Shandong Rushan Luneng,42,36.7336,121.5197,Wind
China,Shandong Taipingshan,49,36.1722,118.7128,Wind
China,Shandong Weihai Wind,69,37.5028,122.1208,Wind
China,Shandong Wendeng Zhangjiachan,49,37.0936,122.0519,Wind
China,Shandong Yishui Tangwangshan,20,35.8083,118.6333,Wind
China,Shandong Yizhao,10,34.97,117.44,Solar
China,Shangang,45.05,23.43,117.09,Wind
China,Shangbao Small,14,26.2333,112.9667,Hydro
China,Shanghai Chongming Beiyan Wind,48,31.5833,121.8833,Wind
China,Shanghai Chongming Dongtan,15,31.5167,121.9433,Wind
China,Shanghai Fengxian Bay Capacity Expansion,14,30.9856,121.9328,Wind
China,Shangjianpo Hydro.,60,25.6311,106.5489,Hydro
China,Shangwulipu Hydro,9,41.2019,79.175,Hydro
China,Shangyi Hanjiazhuang Wind Phase 1,49,41.112,114.458,Wind
China,Shankou,220,47.9,87.204,Hydro
China,Shankou Hydro,12,42.6464,80.5917,Hydro
China,Shankou On Ningjiahe River Xinjiang Uygur,16,43.9133,85.591,Hydro
China,Shankouyan Small Pingxiang City,12,27.587,114.008,Hydro
China,Shanmugou Small,10,28.49,102.59,Hydro
China,Shannipo On Beipan River,185,26.2414,104.8464,Hydro
China,Shanshan Phase I,20,42.98,90.001,Solar
China,Shanxi Dingxiang Lingzidi,5,38.4376,113.2555,Hydro
China,Shanxi Huadian Yanggao Nandingshan Wind,48,39.8672,113.8164,Wind
China,Shanxi Limin Phase 2,49,39.336,112.1185,Wind
China,Shanxi Lingqiu Hanfengling Wind,49,39.5928,113.9975,Wind
China,Shanxi Pinglu Baiyushan,49,39.6528,111.1028,Wind
China,Shanxi Pinglu Kaidi Wind,49,34.8069,111.1428,Wind
China,Shanxi Shuozhou Pinglu Dashantai (Phase 1),49,39.6885,112.321,Wind
China,Shanxi Shuozhou Pinglu Tianrui Wind,199,39.6172,112.1336,Wind
China,Shanxi Tianzhen Daliangshan Phase 1,49,40.5925,114.1508,Wind
China,Shanxi Wutai Gengzhen,1,38.767,113.6436,Hydro
China,Shanxi Yangcheng Motan,6,35.3608,112.5899,Hydro
China,Shanxi Yu County Wangjiazhuang,6,38.4242,113.2738,Hydro
China,Shanxi Yu County Yanjiazhuang,4,38.4291,113.5161,Hydro
China,Shanxi Yulong Youyu Niuxinbao,49,40.1007,112.501,Wind
China,Shanxi Zezhou Caohe,9,35.2945,112.6202,Hydro
China,Shanxi Zezhou Dongjiaohe,3,35.4541,113.0045,Hydro
China,Shapotou,153.2,37.45,105.02,Hydro
China,Shaqian,50,28.5583,107.4967,Hydro
China,Shatuo,1120,28.5,108.48,Hydro
China,Shawan,480,29.33,103.61,Hydro
China,Shaxikou,300,26.59,118.08,Hydro
China,Shenchi Phase 2 Wind,49,39.1344,112.7229,Wind
China,Shenchi Wind,48,39,112.1328,Wind
China,Shenneng North Keyouqianqi Phase 1,49,46.363,122.445,Wind
China,Shenxigou,660,29.3,102.93,Hydro
China,Sheyang Lingang Industrial Area Tidal Flat,20,33.83,120.44,Solar
China,Shijiazhou,45,28.585,112.069,Hydro
China,Shilong,70,42.3583,127.3091,Hydro
China,Shimaodingzi,30.6,46.85,129.11,Wind
China,Shimian Danihe,5,29.492,102.25,Hydro
China,Shiquan Dam,225,33.0399,108.2249,Hydro
China,Shisanling,800,40.27,116.28,Hydro
China,Shiwenzi,32.2,44.69,130.86,Wind
China,Shiyazi Hydro,140,28.653,107.969,Hydro
China,Shizuishan Solar Power Station,100,36.77,106.56,Solar
China,Shuangbai Ejia Magahe River,15,24.467,101.25,Hydro
China,Shuanghe Second Small,12,42.1328,127.3197,Hydro
China,Shuanghekou Chongqing City,16,31.5533,108.5816,Hydro
China,Shuangliao Lianhuashan First Phase,49,43.9958,123.7733,Wind
China,Shuangliao Xiushui Phase 1,49,43.886,123.775,Wind
China,Shuangpai,150,25.95,111.68,Hydro
China,Shuangpai County Yongjiang Cascade Hunan,14,25.9333,110.55,Hydro
China,Shuangyashan Guokuishan Wind,49,46.3333,131.6,Wind
China,Shuangyashan Laopinggang Wind,49,45.6,131.2,Wind
China,Shuangyashan Yangmugang Wind,49,46.67,131.25,Wind
China,Shuibuya,1600,30.44,110.34,Hydro
China,Shuifeng (Sup'ung),765,40.46,124.97,Hydro
China,Shuifumiao,30,27.68,112.23,Hydro
China,Shuikou,1400,26.31,118.81,Hydro
China,Shunchang Dam,48,26.793,117.8891,Hydro
China,Sichuan Aba Municipality Wenchuan Caopo Hekou Hydro,15,31.2389,103.4917,Hydro
China,Sichuan Baishuijiang Qinglong,102,33.084,104.3882,Hydro
China,Sichuan Baixi,24,31.8756,103.5686,Hydro
China,Sichuan Banzigou Small,11,31.2712,103.3248,Hydro
China,Sichuan Baoxing Dengchigou Second Level,6,30.5563,102.9507,Hydro
China,Sichuan Baoxing Liuheba Small Scale,12,30.4728,102.6871,Hydro
China,Sichuan Basigou 1st Level,13,30.5258,102.6297,Hydro
China,Sichuan Congen,8,32.1667,102.25,Hydro
China,Sichuan Da County Jiujietan,39,31.2625,107.2377,Hydro
China,Sichuan Da County Mutou,30,31.03,107.17,Hydro
China,Sichuan Dafan,240,29.2536,102.0911,Hydro
China,Sichuan Danba County Kuiyonggou 1st Cascade,21,30.5252,101.728,Hydro
China,Sichuan Dechang Xinma,120,27.1946,102.2811,Hydro
China,Sichuan Fangdaping,24,29.42,102.1922,Hydro
China,Sichuan Fengyanbao,44,32.34,104.1,Hydro
China,Sichuan Ganluo Longgangzi Small,5,28.8808,102.563,Hydro
China,Sichuan Ganzi Jiulong Wuyiqiao,132,28.7125,101.6762,Hydro
China,Sichuan Gaozhuoying Hydro Station,20,28.6966,103.4483,Hydro
China,Sichuan Gongdefang,15,27.2059,102.3339,Hydro
China,Sichuan Guoru,48,30.46,101.43,Hydro
China,Sichuan Heishui Changde,20,32.1111,102.915,Hydro
China,Sichuan Heishui Deshiwo Erji Hydro,21,31.9667,102.8983,Hydro
China,Sichuan Heishui Deshiwo Yiji Hydro,8,32.0025,102.9172,Hydro
China,Sichuan Heishui Zumu,21,32.1103,102.9444,Hydro
China,Sichuan Hemu,6,29.1072,103.5789,Hydro
China,Sichuan Hongqiba Small,2,29.2058,102.2136,Hydro
China,Sichuan Huaneng Feixianguan,100,30.01,102.53,Hydro
China,Sichuan Jialingjiang River Cangxi,66,31.79,105.91,Hydro
China,Sichuan Jialingjiang River Fengyi,84,31.79,105.91,Hydro
China,Sichuan Jialingjiang River Shaxi,87,31.6217,105.9475,Hydro
China,Sichuan Jialingjiang Xinzheng,108,31.31,106.2447,Hydro
China,Sichuan Jinchuan Taiyang River,21,31.383,101.58,Hydro
China,Sichuan Jinwa,240,29.2314,102.0344,Hydro
China,Sichuan Jinxi,150,31.12,106.336,Hydro
China,Sichuan Jiulong County Taka,110,28.6953,101.7194,Hydro
China,Sichuan Jiulong Sanyahe 1st Cascade,18,28.7003,101.9178,Hydro
China,Sichuan Jiuzhaigou County Majia,7,33.0878,104.1908,Hydro
China,Sichuan Jiuzhaigou County Shunhe,21,33.07,104.2314,Hydro
China,Sichuan Jiuzhaigou County Songbai,10,33.1706,104.2592,Hydro
China,Sichuan Kangding County Lajiaogou Second Stage,20,32.18,104.2,Hydro
China,Sichuan Kangding County Xiejiagou Hydro,24,30.3,102.0833,Hydro
China,Sichuan Kangding Sandaoqiao,30,30.3264,102.0994,Hydro
China,Sichuan Keguang 1st Level,20,31.7947,104.7525,Hydro
China,Sichuan Keguang 2nd Level Small,11,31.7583,104.7367,Hydro
China,Sichuan Keguang 3rd Level,22,31.7325,104.725,Hydro
China,Sichuan Langzhong City Baoning,120,31.3219,106.0329,Hydro
China,Sichuan Leibo Dele,24,28.2267,103.3078,Hydro
China,Sichuan Leibo Ledu Yiji,8,28.4136,103.4328,Hydro
China,Sichuan Leshan Ebian Ejingxiang Hydro,40,29.0567,103.1558,Hydro
China,Sichuan Leshan Ebian Jinyan Hydro,46,29.026,103.026,Hydro
China,Sichuan Li County Jiujiapeng,16,31.5423,102.8584,Hydro
China,Sichuan Liangtan Second Phase,20,30.6489,106.9078,Hydro
China,Sichuan Lingguan,76,30.1002,102.4104,Hydro
China,Sichuan Longdong,30,30.31,102.44,Hydro
China,Sichuan Luding Feishuigou,8,29.5367,102.15,Hydro
China,Sichuan Luding Moxi,20,29.64,102.1072,Hydro
China,Sichuan Luxihe,19,27.4717,102.5853,Hydro
China,Sichuan Mabian Bajiaoxi Hydro,36,28.9092,103.5425,Hydro
China,Sichuan Mabian River Zhouba,102,29.0853,103.7136,Hydro
China,Sichuan Maoergai,420,31.58,103.2,Hydro
China,Sichuan Meigu Riha Hydro,12,28.7189,103.1992,Hydro
China,Sichuan Mianning Changxing,24,28.3166,102.1684,Hydro
China,Sichuan Mianning Damawu,6,28.6264,102.2816,Hydro
China,Sichuan Miaopu,30,30.2,102.09,Hydro
China,Sichuan Muchuan County Huogu,40,28.9232,103.6743,Hydro
China,Sichuan Muli Ninglang,114,28.0637,100.5164,Hydro
China,Sichuan Neijiang Tiangongtang,18,29.5433,100.2931,Hydro
China,Sichuan Niangyong,93,28.33,99.25,Hydro
China,Sichuan Ningnan Yibu River Stage 5,16,27.2553,102.8819,Hydro
China,Sichuan Niri River Yutian,93,28.9547,102.7231,Hydro
China,Sichuan Pendaikou,18,30.041,102.3727,Hydro
China,Sichuan Pingwu County Sancha,42,32.5144,104.1592,Hydro
China,Sichuan Province Dayan River 4th Level,5,28.78,102.531,Hydro
China,Sichuan Province Li County Luganqiao,24,31.6025,102.8067,Hydro
China,Sichuan Province Yingxiongpo,56,27.465,102.5931,Hydro
China,Sichuan Rongzehai,240,29.2344,101.5819,Hydro
China,Sichuan Shangluo Small,3,28.1431,104.8033,Hydro
China,Sichuan Shanhugou Small,6,31.7086,102.7911,Hydro
China,Sichuan Shimian Songlinhe Hongyi,80,29.2222,102.1756,Hydro
China,Sichuan Shuanghekou,18,28.965,102.7267,Hydro
China,Sichuan Shuoquhe Quxue,246,28.26,99.21,Hydro
China,Sichuan Songxin,20,27.2753,102.5897,Hydro
China,Sichuan Tangbahe,8,26.5489,101.4319,Hydro
China,Sichuan Tianshengqiao,12,30.2256,102.6397,Hydro
China,Sichuan Tiejue Hydro,25,28.971,103.885,Hydro
China,Sichuan Toudaoqiao,10,30.8122,102.695,Hydro
China,Sichuan Wenchuan County Sanping,72,31.4547,103.5521,Hydro
China,Sichuan Wusheng County Xiuguan,108,30.18,116.16,Hydro
China,Sichuan Xiangcheng Mayi River Second Dieshui,18,28.9558,99.7975,Hydro
China,Sichuan Xiaohe,48,32.37,104.91,Hydro
China,Sichuan Xiaohegou Smallscale Hydro,12,32.53,104.54,Hydro
China,Sichuan Xiaojin Mupo,45,31.2081,102.45,Hydro
China,Sichuan Xiaolongmen,52,30.788,106.089,Hydro
China,Sichuan Xuecheng,138,31.5717,103.2025,Hydro
China,Sichuan Yaan Dajinping Hydro,129,29.2408,102.23,Hydro
China,Sichuan Yaan Shuijinguan,63,29.58,103.05,Hydro
China,Sichuan Yanyuan Woluoqiao,100,27.6778,101.1578,Hydro
China,Sichuan Yetang Hydro,24,32.49,104.23,Hydro
China,Sichuan Yinglin,15,31.7478,102.7331,Hydro
China,Sichuan Yonghe Yulong,2,29.308,102.125,Hydro
China,Sichuan Yuexi County Tuanjie,21,28.7152,102.5974,Hydro
China,Sichuan Zhaojue Subagu,52,28.0103,103.2323,Hydro
China,Sichuan Zidazhai,36,31.5653,103.23,Hydro
China,Sigouxia,240,35.81,103.01,Hydro
China,Silin,1050,27.37,107.63,Hydro
China,Simeigou,10,32.0572,103.0156,Hydro
China,Sinanjiang Dam,201,23.0943,101.8739,Hydro
China,Siping Shanmen Phase 2 Wind,49,43,124.4603,Wind
China,Sitaifangzi,49,41.7888,113.986,Wind
China,Siziwangqi Bayinaobao Wind,49,42.436,110.9634,Wind
China,Songya,15,32.1536,109.0967,Hydro
China,Suibin Jicheng,49,47.288,131.9305,Wind
China,Sujiahekou,315,25.25,98.19,Hydro
China,Sunan Longchanghe I Small Hydro,5,38.8514,99.6769,Hydro
China,Sunjiaying,100.5,42.68,118.05,Wind
China,Suofengying,600,26.97,106.37,Hydro
China,Suzhi,225,35.87,102.34,Hydro
China,TBEA Awati,20,40.5,80.174,Solar
China,TBEA Hami,20,43.02,93.633,Solar
China,Tadi,16,28.9817,118.9269,Hydro
China,Tai'in,1000,36.23,117.05,Hydro
China,Taibai Guanyinxia,26,33.7342,107.4269,Hydro
China,Taijiying,49,42.2208,120.8903,Wind
China,Tailan River Fourth Station,11,41.4122,80.5008,Hydro
China,Taipingwan,190,40.35,124.73,Hydro
China,Taipingyi,260,31.23,103.49,Hydro
China,Taiyangshan Phase 3,49,37.5309,106.5888,Wind
China,Taiyangshan Phase 4,49,37.5141,106.5463,Wind
China,Tangkeng,600,28.1178,120.0339,Hydro
China,Tangshanpeng,31.7,37.39,120.7,Wind
China,Taohe Shangchuan,12,34.5052,103.7361,Hydro
China,Taxi Second Cascade,9,43.89,86.2544,Hydro
China,Third Cascade Niduhe River,14,24.566,101.158,Hydro
China,Three Gorges Dam,22500,30.8235,111.0032,Hydro
China,Tianchang Gaoyouhu,48,32.7536,119.1325,Wind
China,Tianhuangping,1800,30.47,119.61,Hydro
China,Tianjin Dagang Mapengkou Wind,49,38.664,117.5586,Wind
China,Tianjin Dagang Phase 1,49,38.63,117.38,Wind
China,Tianjin Dashentang,26,39.233,118.009,Wind
China,Tianjin Longyuan Dagang Phase 2 Wind,49,38.61,117.41,Wind
China,Tianlin Baxin,9,24.3292,105.6239,Hydro
China,Tianqiao,128,39.06,111.13,Hydro
China,Tianrun Hami,20,43.04,93.603,Solar
China,Tianshengqiao 1,1200,24.941,105.1033,Hydro
China,Tianshengqiao II,1320,24.96,105.16,Hydro
China,Tiantai County Chayuan Cascade,5,29.0069,120.7272,Hydro
China,Tingzikou,1100,31.82,105.87,Hydro
China,Tong Zhang,49.5,31.52,103.67,Hydro
China,Tongbai,1200,29.2,121,Hydro
China,Tongdao County Laorongtan,6,26.3882,109.8063,Hydro
China,Tongjiezi,600,29.26,103.63,Hydro
China,Tongliao Beiqinghe Wind Farm,300,43.94,121.18,Wind
China,Tongliao Changxing Molimiao Wind,49,43.6072,121.9319,Wind
China,Tongliao Kezuozhong Banner Dailiji Aorimu Wind,49,44.1917,122.725,Wind
China,Tongliao Naiman Banner Baxiantong Haritang Wind,49,43.29,120.9792,Wind
China,Tongren Jiangshijia The Peoples Republic,4,35.416,101.9,Hydro
China,Tongwan,180,27.58,110.29,Hydro
China,Tongzilin,600,26.71,101.85,Hydro
China,Tuanpo Hydro,80,25.15,105.59,Hydro
China,Tuojiang Small,12,24.63,110.42,Hydro
China,Tuokexun Phase 1,49,43.0016,88.583,Wind
China,Tuoli (Tianfen CENIC),124.5,43.6,87.854,Wind
China,Tuoli Wind,30,43.31,87.43,Wind
China,Turiguge,64.5,42.03,108.38,Wind
China,Tushan,49,37.36,119.88,Wind
China,Ulan Tsab Siziwang Bannerp Pv Generation,40,41.5555,111.6755,Solar
China,Upc Linghai Xibaqian Liaoning,49,40.9333,121.6,Wind
China,Wahei Hydro,44,28.4656,103.225,Hydro
China,Waixiong Hydro,48,28.3069,120.1,Hydro
China,Wanan Dam,500,26.4441,114.7954,Hydro
China,Wanghaisi,42.5,42.48,122.99,Wind
China,Wangyuan Minhou County,20,26.5548,119.0314,Hydro
China,Wanjiazhai,1080,39.58,111.43,Hydro
China,Wanmipo,240,28.76,109.51,Hydro
China,Water Group Huade Niujiafangzi,49,41.789,113.8868,Wind
China,Wawushan Dam,260,29.6727,103.0358,Hydro
China,Weidi Solar Park,50,26.17,101.66,Solar
China,Weidi Yongren Solar Plant,50,26.18,101.65,Solar
China,Weiyuan River Jinggu County Simao District,72,23.1894,100.59,Hydro
China,Wenshan Panlong River Weilong,10,23.1083,104.5217,Hydro
China,Wudaogou,49.5,42.62,117.96,Wind
China,Wudu Dam,150,31.9179,104.7746,Hydro
China,Wuerguli Wind,30,47.1232,132.1328,Wind
China,Wuhan Railway Station,2.2,30.6,114.43,Solar
China,Wuhuzha Small,12,32.3821,102.54,Hydro
China,Wujiangdu,1250,27.32,106.76,Hydro
China,Wujinxia,140,36.4,104.4,Hydro
China,Wulabo Wind,30,43.3411,87.4742,Wind
China,Wulan Phase 2,20,37.03,98.567,Solar
China,Wulanchabu Xinghe Phase 1,49,41.1417,113.2583,Wind
China,Wulate Zhongqi Chuanjing,49,41.542,108.184,Wind
China,Wulatehoqi Huhewenduer,40,40.92,106.7,Solar
China,Wulatehouqi Huogeqi First Stage,49,41.575,106.3233,Wind
China,Wuluwati Dam,60,36.8246,79.4522,Hydro
China,Wuqiangxi,1200,28.78,110.93,Hydro
China,Wutaohai South Phase 2 Wind,49,42.7159,117.8407,Wind
China,Wutuhe Firstlevel,25,26.088,104.9083,Hydro
China,Wuwei Fengle Phase I,10,38.1,102.33,Solar
China,Wuxi Qiyang County,100,26.57,110.83,Hydro
China,Wuyahe Small,10,29.6044,109.7042,Hydro
China,Wuzhou Dao County Yongzhou Citychina,12,26.48,111.58,Hydro
China,Xiahe Anshun,15,35.3237,102.7832,Hydro
China,Xiangcheng County Maxionggou,12,29.1333,99.9061,Hydro
China,Xiangcheng Mayi River 1st Level Dieshui,12,28.9692,99.7731,Hydro
China,Xiangjiaba,6448,28.6437,104.393,Hydro
China,Xiangshui Expansion Yunnan &,130,26.3372,104.6411,Hydro
China,Xiangshui River First Stage Runofriver,10,28.6519,102.6532,Hydro
China,Xiangshuijian,1000,31.11,118.29,Hydro
China,Xiangtang Erji,17,36.3503,102.8333,Hydro
China,Xiangtang Xia The Peoples Republic,10,36.37,102.83,Hydro
China,Xiangziyan Hydro,32,29.102,108.445,Hydro
China,Xiannvhu Enshi City,10,30.1288,109.8705,Hydro
China,Xianyou,1200,25.53,118.53,Hydro
China,Xiaocaohu,49.5,43.47,88.147,Wind
China,Xiaochengshan,49.3,46.78,129,Wind
China,Xiaogushan,102,38.9342,100.4517,Hydro
China,Xiaohe Small,9,35.221,102.5444,Hydro
China,Xiaojin County Zhongmachang,20,31.0256,102.5006,Hydro
China,Xiaolangdi,1800,34.92,112.36,Hydro
China,Xiaopengzu Luquan County,44,25.54,102.65,Hydro
China,Xiaoshuichi Hydro Lanzhou City.,22,36.6,102.35,Hydro
China,Xiaowan,4200,24.7043,100.0913,Hydro
China,Xiaoxia,230,36.15,104.01,Hydro
China,Xiapu Dajing Wind,42,26.7197,120.125,Wind
China,Xidahe,21,38.133,101.405,Hydro
China,Xieshui Small Rundle,8,30.05,110.89,Hydro
China,Xigebitan Taolaihebeian,18,39.76,98.125,Solar
China,Xihe,180,32.83,108.28,Hydro
China,Xiimeng Huitengliang Area A Phase 1 Wind,49,43.476,115.86,Wind
China,Xijin,234.4,24.87,104.58,Hydro
China,Xilinguolemeng Zhenglanqi Daaobao Phase 1 Wind,49,42.3031,115.8725,Wind
China,Xillinguole Xianghuangqi,20,42.42,114.57,Solar
China,Xilongchi,1200,38.53,113.27,Hydro
China,Xiluodu,12600,28.26,103.65,Hydro
China,Ximeng Abag Wind,49,43.4125,115.7719,Wind
China,Ximeng Huitengliang Area A Phase 2 Wind,49,43.474,115.825,Wind
China,Ximeng Huitengliang Area B Phase 3 Wind,49,43.475,115.975,Wind
China,Xin'an,49.5,44.14,122.48,Wind
China,Xin'an Jiang,845,29.49,119.21,Hydro
China,Xinfengjiang,292,23.73,114.65,Hydro
China,Xingan League Keyouqianqi Wind,49,46.3583,122.125,Wind
China,Xinhuang Xincun Small,7,27.05,108.43,Hydro
China,Xinjiang Aksu Tumuxiuke,48,41.5292,79.8089,Hydro
China,Xinjiang Alashankou Phase 1 Wind,49,45.1917,82.6167,Wind
China,Xinjiang Alashankou Wind,49,45.1517,82.5419,Wind
China,Xinjiang Aletai Huaning,100,48.2189,87.9333,Hydro
China,Xinjiang Buerjin Tianrun Windpower Co. Ltd. 1st Stage,49,47.8489,86.7142,Wind
China,Xinjiang Dabancheng Phase 1,49,43.5501,88.0693,Wind
China,Xinjiang Dabancheng Phase 1 Wind,49,43.4678,88.1546,Wind
China,Xinjiang Dabancheng Sanchang First Phase,30,43.31,87.51,Wind
China,Xinjiang Dabancheng Sanchang Phase 4 Wind,49,43.4637,87.7972,Wind
China,Xinjiang Hami Shisanjianfang Phase 1,49,43.2716,91.8093,Wind
China,Xinjiang Hetian Bobona,150,36.8808,79.5647,Hydro
China,Xinjiang Hetian Yulongkashi River Dakequke,75,36.423,79.5327,Hydro
China,Xinjiang Huaneng Toksun Baiyanghe Phase 2 Wind,49,43.069,88.555,Wind
China,Xinjiang Ili Yamadu,132,43.6075,81.8625,Hydro
China,Xinjiang Jimunai Cgn Phase 1,49,47.5625,86.4249,Wind
China,Xinjiang Kaidu River Liushugou,180,42.2889,85.6278,Hydro
China,Xinjiang Kalasuke Hydroelectric,140,47.1403,88.8856,Hydro
China,Xinjiang Kashi River Nileke First Stage,220,43.8195,82.4386,Hydro
China,Xinjiang Kashi River Salikete,80,43.72,83.8617,Hydro
China,Xinjiang Kashi River Taledesayi,80,43.7052,83.6712,Hydro
China,Xinjiang Kashi River Wenquan,135,43.7833,81.9167,Hydro
China,Xinjiang Kumalake Xiaoshixia,110,41.5642,79.6222,Hydro
China,Xinjiang Lasite,3,47.9181,88.1253,Hydro
China,Xinjiang Luneng Xiaocaohu Phase 1,49,43.2134,88.6066,Wind
China,Xinjiang Urumqi Dabancheng Huaran Phase 1,49,43.46,87.95,Wind
China,Xinjiang Xinhua Buerqin,49,47.8308,86.7422,Wind
China,Xinjiang Yeer Qiang He Kaqun Iii,20,38.2,77.3333,Hydro
China,Xinping County Yaweihe,6,23.925,101.624,Hydro
China,Xinrong Wind,49,40.1635,113.2095,Wind
China,Xintian,18,26.3767,100.12,Hydro
China,Xinyang Dabie Mountain Wind,29,31.5575,115.0458,Wind
China,Xinyang Tianmu Mountain Wind,20,32.6021,113.8161,Wind
China,Xitieshan,10,37.31,95.485,Solar
China,Xitieshan II,30,37.28,95.513,Solar
China,Xitieshan Phase III,60,37.31,95.451,Solar
China,Xiwu Banner Bayanwula Wind,49,44.4145,118.0212,Wind
China,Xiwuqi Gaolihan Wind,49,45.065,118.445,Wind
China,Xixiang County Qujiangdong,10,32.6139,107.4692,Hydro
China,Xiying River Shuangyaowan I,5,37.909,102.205,Hydro
